LandContour,GarageYrBlt,FullBath,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
1,1958.0,1,513,6,3,0,2,3,6,1,3,1,0,2,3,588,0,140000
1,2005.0,1,0,6,3,0,2,3,4,0,3,1,472,1,3,720,0,135000
1,2003.0,2,567,6,2,27,2,3,7,2,2,1,862,2,2,764,0,173000
1,1979.0,2,0,5,3,0,2,3,6,1,3,1,0,2,2,918,1,99500
1,2007.0,2,0,6,2,120,2,3,7,2,2,1,0,2,2,1428,0,182000
1,1997.0,1,0,8,3,135,2,2,7,2,2,1,883,1,2,728,0,167500
1,2000.0,2,641,6,2,50,2,3,7,2,2,1,709,2,2,673,0,165000
2,2005.0,1,0,4,3,0,2,3,4,0,4,1,0,2,2,440,0,85500
1,2007.0,1,1106,4,2,116,2,3,7,2,2,1,0,2,2,1241,0,199900
2,1999.0,1,552,5,3,0,2,3,4,2,3,1,0,2,3,894,0,110000
1,1963.0,1,651,5,3,80,2,3,5,2,3,1,0,2,3,1121,0,139000
1,1961.0,1,867,6,1,76,2,3,7,2,1,1,0,2,3,944,0,178400
1,1998.0,2,854,8,2,0,2,3,8,3,2,1,1336,2,2,1225,1,336000
1,2007.0,2,0,6,2,16,2,3,7,2,2,1,0,2,2,1266,1,159895
1,2002.0,2,0,9,2,0,2,3,8,2,2,1,1141,2,2,1128,1,255900
1,1977.0,2,0,8,3,0,2,3,5,2,2,2,432,2,3,0,0,126000
1,1950.0,1,1040,5,3,48,3,3,5,1,3,1,0,1,3,1164,0,125000
1,1950.0,1,0,5,3,0,2,3,6,1,2,1,634,2,3,485,0,117000
1,2010.0,2,1646,8,1,95,2,3,9,3,1,1,0,2,1,1930,1,395192
1,1976.0,2,156,8,3,224,2,3,6,2,2,1,912,2,3,848,1,195000
1,2006.0,2,0,6,2,50,2,3,7,2,2,1,798,2,2,770,0,197000
1,1997.0,2,1074,7,2,70,2,3,8,3,2,1,985,2,2,1396,1,348000
1,1925.0,1,216,8,2,169,2,3,8,2,2,1,826,2,3,916,1,168000
1,1964.0,2,536,7,3,42,2,3,6,2,2,1,831,2,3,822,1,187000
1,2005.0,2,0,6,3,35,2,3,6,2,2,1,750,2,2,750,0,173900
1,2008.0,2,1172,7,1,48,2,3,10,3,1,1,0,2,1,1700,1,337500
1,1946.0,1,384,5,3,57,2,3,4,1,3,1,456,2,3,747,0,121600
1,1961.0,1,915,6,3,319,2,3,5,1,3,1,0,2,3,1050,0,136500
1,1970.0,2,0,6,3,0,2,3,6,2,3,1,0,2,3,1442,1,185000
1,1922.0,1,0,6,3,100,2,3,3,1,3,1,0,1,3,1007,1,91000
1,2006.0,2,686,6,2,61,2,3,7,2,2,1,0,2,2,1187,0,206000
1,1956.0,1,0,4,3,0,3,3,3,2,4,1,0,1,3,0,0,82000
1,1920.0,1,0,4,3,20,2,3,5,1,1,1,0,2,4,691,0,86000
1,2006.0,2,24,7,2,104,2,3,8,3,2,1,0,2,2,1574,1,232000
1,1976.0,2,0,8,3,0,2,5,5,2,3,2,0,2,3,1680,0,136905
1,2005.0,2,16,7,2,0,2,3,7,2,2,1,0,2,2,1346,1,181000
1,1977.0,2,595,6,2,0,2,3,5,1,3,1,0,2,2,985,0,149900
1,1970.0,2,1237,7,3,0,2,3,6,2,3,1,0,2,2,1657,1,163500
1,1970.0,1,273,6,3,0,2,3,4,1,3,1,546,2,3,546,0,88000
1,2004.0,2,0,7,2,48,2,3,7,2,2,1,0,2,1,1710,1,240000
1,2005.0,2,0,7,3,0,2,3,5,0,3,1,0,2,3,1008,0,102000
1,1948.0,2,0,7,3,0,2,3,5,1,3,1,551,2,3,720,1,135000
1,2005.0,2,0,8,3,0,2,3,5,0,3,2,0,1,3,0,0,100000
1,1923.0,1,0,7,3,0,2,3,6,1,2,1,602,2,3,602,2,165000
1,1956.0,1,247,4,3,30,3,3,5,1,3,1,0,1,3,1022,0,85000
1,1948.0,1,336,5,3,130,2,3,6,1,3,1,0,2,3,1082,1,119200
1,2001.0,2,643,6,2,45,2,3,8,2,2,1,855,2,2,810,0,227000
1,1996.0,2,690,6,2,66,2,3,7,2,2,1,0,2,2,1504,1,203000
1,1984.0,1,1036,4,2,0,2,3,8,2,2,1,0,2,2,1220,1,187500
1,1991.0,2,0,7,2,0,2,3,7,2,2,1,670,2,2,384,1,160000
1,2005.0,2,16,6,2,20,2,3,7,2,2,1,0,2,2,1362,1,213490
1,2005.0,1,1024,5,3,64,2,3,4,2,2,1,0,2,2,1132,0,176000
1,2006.0,2,684,6,2,54,2,3,7,2,2,1,0,2,2,1199,0,194000
1,1957.0,1,324,6,3,0,2,3,5,1,3,1,336,2,3,912,0,87000
1,2005.0,2,16,7,2,20,2,3,7,2,2,1,0,2,2,1346,1,191000
1,1976.0,2,1165,10,2,72,2,3,8,2,2,1,0,2,2,1565,1,287000
1,1980.0,1,138,5,3,0,2,3,5,2,3,1,0,2,3,882,0,112500
1,1960.0,1,697,6,3,0,2,3,5,2,3,1,0,2,3,1268,2,167500
3,2008.0,2,1513,7,2,44,2,3,8,3,2,1,0,2,2,1638,1,293077
1,1941.0,1,368,6,3,0,2,3,5,1,3,1,408,2,3,768,1,105000
1,1972.0,1,317,7,3,28,2,3,6,1,3,1,546,2,3,672,0,118000
1,2005.0,2,0,10,3,0,2,3,5,0,3,2,980,2,3,686,0,160000
1,1970.0,2,523,12,3,63,2,3,7,2,3,1,998,2,3,824,2,197000
1,1993.0,2,1012,10,2,55,2,3,8,3,2,1,1168,2,2,1338,1,310000
1,2002.0,2,986,6,2,136,2,3,7,3,2,1,0,2,2,1654,0,230000
2,1938.0,1,0,5,3,0,2,3,5,1,4,1,0,2,4,920,1,119750
1,1957.0,1,0,5,3,0,2,3,4,1,3,1,0,1,3,0,0,84000
3,2008.0,2,1022,6,2,0,2,3,9,3,1,1,0,2,1,1620,1,315500
1,2001.0,2,0,7,2,45,2,3,8,2,2,1,1208,2,2,1055,1,287000
1,2005.0,1,0,6,3,0,2,3,4,0,3,1,546,2,3,546,1,97000
1,1970.0,1,509,3,3,0,2,3,4,1,3,1,0,2,2,630,0,80000
1,1957.0,2,168,8,3,0,2,3,5,2,3,1,0,2,3,1134,1,155000
1,1966.0,1,400,7,3,40,2,3,6,2,2,1,832,2,3,800,0,173000
1,2005.0,2,900,5,2,63,2,3,6,2,2,1,0,2,2,1306,1,196000
1,1990.0,2,1085,10,3,121,2,3,7,2,2,1,797,2,2,1475,1,262280
1,1981.0,2,1104,9,2,120,2,3,8,2,2,1,0,2,2,2524,1,278000
1,1955.0,2,0,8,3,0,2,3,3,2,3,1,0,2,3,0,1,139600
1,2005.0,3,240,11,2,108,2,3,9,3,1,1,876,2,1,1992,1,556581
1,1996.0,1,686,5,3,0,2,3,5,2,3,1,0,2,2,990,0,145000
1,1960.0,1,0,9,3,0,2,3,5,2,3,1,0,2,3,0,1,115000
4,1946.0,1,0,6,3,0,2,3,4,1,2,1,0,2,3,0,0,84900
1,2007.0,2,0,6,2,22,2,3,7,2,2,1,0,2,2,1302,0,176485
1,2007.0,2,0,6,2,20,2,3,7,2,2,1,0,2,2,1316,1,200141
1,1964.0,1,442,9,3,52,2,3,6,2,3,1,850,2,3,816,1,165000
1,1957.0,1,383,7,3,78,2,3,5,1,3,1,0,2,3,1216,1,144500
1,2002.0,2,932,7,2,60,2,3,8,2,2,1,898,2,2,1065,1,255000
1,1976.0,2,644,7,3,0,2,3,6,2,3,1,0,2,2,1193,1,180000
1,2005.0,2,659,6,2,36,2,3,7,2,2,1,0,2,2,1364,1,185850
1,1994.0,2,595,7,2,98,2,3,7,2,2,1,871,2,2,973,1,248000
1,2008.0,2,936,10,1,102,2,3,9,3,1,1,1054,2,1,1104,1,335000
3,1977.0,1,297,7,3,0,2,3,6,2,3,1,895,2,3,854,1,220000
1,2001.0,2,616,6,2,0,2,3,8,2,2,1,0,2,2,1338,0,213500
4,1994.0,1,0,6,4,20,2,3,3,3,3,1,0,2,3,894,0,81000
1,1945.0,2,0,10,3,57,2,3,5,2,3,2,915,1,3,662,0,90000
1,1976.0,1,397,5,3,120,2,3,6,2,2,1,0,2,3,1103,1,110500
1,1966.0,1,740,6,3,58,2,3,5,2,3,1,0,2,3,1154,1,154000
1,1996.0,2,1201,7,2,44,2,3,7,2,2,1,954,2,1,1306,0,328000
1,1993.0,2,0,7,2,40,2,3,6,2,3,1,772,2,2,799,1,178000
1,1964.0,1,674,7,3,128,2,3,6,2,3,1,813,2,3,780,0,167900
1,1973.0,2,837,10,3,20,2,3,6,2,3,1,1230,2,2,942,1,151400
1,1985.0,1,220,4,3,0,2,3,5,2,2,1,0,2,3,845,0,135000
1,1956.0,1,586,6,3,20,2,3,5,1,3,1,0,2,3,1048,0,135000
1,1968.0,1,298,8,3,0,2,3,6,2,3,1,727,2,3,727,0,154000
1,1954.0,1,0,7,3,0,2,3,5,1,3,1,454,2,4,810,1,91500
2,1977.0,1,535,6,3,0,2,3,6,2,3,1,728,2,3,690,0,159500
1,2006.0,2,0,5,2,93,2,3,7,3,2,1,0,2,2,1240,0,194000
1,1940.0,1,410,6,3,0,2,3,7,1,3,1,780,2,3,800,2,219500
1,1950.0,2,626,7,3,21,2,3,5,2,2,1,370,2,4,796,1,170000
1,1969.0,1,75,6,3,32,2,3,5,1,3,1,0,2,3,1096,0,138800
1,2004.0,1,662,3,2,0,2,3,6,2,2,1,0,2,2,848,1,155900
1,1996.0,1,495,5,3,64,2,3,5,1,3,1,0,2,2,990,0,126000
1,1971.0,2,656,5,2,0,2,3,6,2,2,1,0,2,3,1258,0,145000
1,1963.0,1,824,5,3,0,2,3,5,1,3,1,0,2,3,1040,0,133000
1,2002.0,2,0,6,2,39,2,3,7,2,2,1,0,2,2,1459,1,192000
1,1964.0,1,553,6,3,116,2,3,6,1,3,1,0,2,3,1251,2,160000
1,1995.0,2,592,6,3,44,2,3,6,2,3,1,807,2,2,691,1,187500
1,1992.0,1,747,5,3,0,2,3,6,2,2,1,0,2,2,936,0,147000
1,1973.0,1,334,6,3,96,2,3,4,1,3,1,546,2,3,546,0,83500
1,2005.0,2,0,9,2,50,2,3,8,3,2,1,871,2,2,1082,1,252000
1,2004.0,2,0,7,2,40,2,3,7,2,2,1,739,2,2,970,0,137500
1,2005.0,1,1039,4,2,84,2,3,8,2,2,1,0,2,2,1247,1,197000
1,1987.0,2,0,6,3,0,6,3,3,2,3,2,0,1,3,0,0,92900
1,1999.0,2,510,4,2,48,2,3,7,2,2,1,628,2,2,600,0,160000
2,1925.0,2,423,7,3,0,2,3,6,2,3,1,304,2,3,1181,1,136500
1,1977.0,1,661,6,3,64,2,3,5,2,2,1,0,2,3,864,0,146000
1,1956.0,1,248,4,3,0,2,3,5,1,3,1,0,2,3,936,0,129000
1,2006.0,2,24,6,2,22,2,3,6,2,2,1,0,2,2,1314,1,176432
1,2005.0,1,0,7,3,0,2,3,6,0,2,1,582,2,3,684,0,127000
1,1987.0,1,0,5,2,74,2,3,8,2,2,1,0,2,2,1074,0,170000
1,1936.0,1,672,6,3,0,2,3,4,1,3,1,567,2,3,672,0,128000
1,1978.0,2,704,7,3,0,2,3,7,2,3,1,0,2,2,1271,1,157000
2,1930.0,1,290,3,3,0,2,3,2,1,4,1,0,1,3,290,0,60000
1,1981.0,1,412,5,3,0,2,3,5,1,3,1,0,2,3,950,0,119500
1,1960.0,1,588,6,3,16,2,3,5,1,3,1,0,2,3,1010,0,135000
1,1954.0,1,655,6,3,0,2,3,6,2,3,1,0,2,3,655,1,159500
1,1970.0,2,0,6,3,0,2,3,5,2,3,1,672,2,3,630,0,106000
1,1994.0,2,1032,9,2,32,2,3,8,2,2,1,1122,2,1,1463,2,325000
1,1990.0,2,738,6,2,244,2,3,7,2,2,1,0,2,2,910,1,179900
3,2006.0,2,0,9,2,100,2,3,7,2,2,1,1134,2,1,868,1,274725
1,2000.0,2,0,7,3,48,2,3,6,2,3,1,742,2,2,924,1,181000
1,2004.0,2,1039,7,2,185,2,3,8,3,2,1,0,2,1,1836,1,280000
1,1995.0,2,219,8,3,84,2,3,6,2,3,1,885,2,2,773,1,188000
1,1976.0,2,403,8,3,69,2,3,7,2,3,1,866,2,3,803,1,205000
1,1957.0,1,708,5,3,0,2,3,5,1,3,1,0,2,3,816,0,129900
1,1953.0,1,643,6,3,18,2,3,5,1,2,1,0,2,3,1008,0,134500
1,1955.0,1,415,4,3,0,2,3,5,1,2,1,0,2,3,833,0,117000
1,2007.0,2,1004,7,2,0,2,3,8,3,1,1,0,2,1,1734,1,318000
1,2002.0,2,353,7,2,0,2,3,8,2,2,1,640,2,2,408,1,184100
1,1967.0,1,702,5,3,0,2,3,5,2,2,1,0,2,3,894,0,130000
1,1958.0,1,0,6,3,34,2,3,5,1,3,1,580,2,3,533,0,140000
1,1959.0,1,369,6,3,0,2,3,5,1,3,1,0,2,3,1040,0,133700
2,1920.0,1,0,6,3,22,2,3,6,1,3,1,0,2,3,1012,1,118400
1,2005.0,2,24,7,2,20,2,3,7,3,2,1,0,2,2,1552,0,212900
1,1956.0,1,0,5,3,0,2,3,4,1,3,1,0,2,3,672,0,112000
1,2005.0,1,0,4,3,200,2,3,5,0,3,1,0,2,3,698,0,118000
1,1992.0,2,0,7,3,25,2,3,7,2,2,1,670,2,2,384,1,163900
1,1977.0,1,0,5,3,0,2,3,4,2,4,1,0,2,3,1005,1,115000
1,2007.0,2,0,7,2,20,2,3,7,3,2,1,0,2,2,1373,1,174000
1,2004.0,2,1300,7,2,36,2,3,7,3,2,1,0,2,2,1530,1,259000
1,2004.0,2,0,8,2,48,2,3,7,2,2,1,1112,2,2,847,1,215000
1,1980.0,1,936,4,3,0,2,3,5,2,3,1,0,2,2,936,0,140000
1,1981.0,2,622,7,3,44,2,3,4,2,2,1,653,2,3,1122,2,135000
1,2005.0,1,212,5,3,28,2,3,5,0,3,1,0,2,2,974,0,93500
1,1930.0,2,0,8,3,48,3,3,6,1,4,1,1032,2,3,1008,0,117500
1,1995.0,2,584,8,2,155,2,3,8,2,2,1,878,2,2,1128,1,239500
3,1997.0,2,0,7,3,38,2,3,6,2,3,1,684,2,2,916,1,169000
1,1926.0,1,0,5,3,128,2,3,6,1,3,1,0,1,3,960,1,102000
1,1950.0,1,280,6,3,0,2,3,6,1,3,1,220,2,3,1032,0,119000
1,2005.0,1,0,6,3,0,2,3,5,0,3,1,240,1,3,780,0,94000
1,1977.0,2,1567,5,3,32,2,3,6,2,2,1,0,2,3,1567,2,196000
1,1972.0,1,645,6,3,0,2,3,5,2,3,1,0,2,3,915,1,144000
1,1988.0,1,852,4,3,0,2,3,5,2,3,1,0,2,3,952,0,139000
1,1976.0,2,381,9,3,96,2,3,5,2,2,1,780,2,3,780,1,197500
1,2006.0,3,1150,11,2,144,2,3,8,3,2,1,1362,2,1,1466,1,424870
1,2005.0,1,288,5,3,24,2,3,5,0,3,1,0,2,3,1006,0,80000
1,1941.0,1,348,5,3,0,4,3,4,1,4,1,252,1,2,672,0,80000
1,1928.0,1,0,8,3,0,2,3,5,1,3,1,534,2,3,1042,1,149000
1,1985.0,2,1258,5,2,26,2,3,6,2,2,1,0,2,2,1298,1,180000
2,1941.0,1,275,7,3,0,2,3,7,1,4,1,704,2,3,704,1,174500
1,1982.0,1,0,5,3,0,2,3,7,1,3,1,539,2,3,572,1,116900
1,1930.0,1,624,7,3,0,2,3,7,2,3,1,650,2,3,650,0,143000
1,1950.0,1,0,4,3,0,2,3,6,1,2,1,0,2,3,932,1,124000
1,1959.0,1,176,6,3,140,2,3,5,2,4,1,0,2,3,1466,2,149900
1,1956.0,1,296,6,3,0,2,3,6,2,1,1,0,2,3,1073,1,230000
1,2002.0,1,538,5,2,0,2,3,6,1,3,1,0,2,3,816,0,120500
1,1965.0,1,454,8,3,84,2,3,7,2,2,1,918,2,3,864,2,201800
1,1976.0,2,1157,6,2,21,2,3,5,2,2,1,0,2,2,1437,1,218000
1,1965.0,2,633,6,3,92,2,3,5,2,2,1,0,2,3,1219,1,179900
1,2008.0,2,904,6,2,62,2,3,7,2,2,1,0,2,2,1314,1,230000
1,2008.0,2,0,7,2,24,2,3,8,3,2,1,0,2,2,1580,0,235128
1,1974.0,2,442,8,2,69,2,3,6,2,2,1,933,2,3,901,1,185000
1,1978.0,2,311,7,3,0,2,3,6,2,3,1,601,2,2,855,1,146000
4,1993.0,1,728,7,2,0,2,3,6,2,2,1,0,2,3,1296,1,224000
1,1968.0,1,492,5,3,0,2,3,5,2,3,1,0,2,2,894,1,129000
1,1969.0,0,1198,6,3,0,2,3,4,2,3,2,0,2,2,1198,0,108959
1,1978.0,1,680,5,3,180,2,3,5,2,2,1,0,2,2,1360,1,194000
1,2009.0,2,0,7,2,114,2,3,7,2,2,1,0,2,2,1502,0,233170
1,2008.0,2,0,7,2,33,2,3,8,3,2,1,0,2,2,1694,0,245350
1,2000.0,2,786,7,3,38,2,3,6,2,3,1,712,2,2,959,1,173000
1,1935.0,2,626,7,3,0,2,3,6,2,2,1,872,2,3,1127,2,235000
1,1995.0,3,1387,10,2,76,2,3,10,3,2,1,1796,2,1,1930,1,625000
1,1977.0,1,522,6,3,0,2,3,6,1,3,1,0,2,3,1096,1,171000
1,1958.0,1,662,6,3,0,2,3,6,2,3,1,0,2,3,1261,1,163000
1,2006.0,2,0,5,2,54,2,3,7,2,2,1,625,2,2,625,0,171900
2,2005.0,3,152,12,3,0,2,3,5,0,1,1,971,2,3,1598,1,200500
1,1932.0,2,503,9,3,0,2,3,6,2,3,1,1175,2,2,952,1,239000
1,1992.0,2,700,9,2,33,2,3,8,2,2,1,743,2,2,1683,1,285000
1,1984.0,1,658,5,3,0,2,3,5,1,3,1,0,2,3,876,0,119500
2,1926.0,1,468,5,3,0,2,3,6,1,3,1,406,2,3,818,0,115000
1,1921.0,1,0,7,3,0,2,3,5,1,3,1,523,2,3,731,1,154900
1,2005.0,1,0,5,3,36,2,3,5,0,3,1,0,2,3,0,1,93000
1,1990.0,2,1216,8,3,0,2,3,7,2,3,1,1216,2,2,1216,0,250000
3,2008.0,2,1480,5,1,53,2,3,8,2,2,1,0,2,1,1600,1,392500
1,1996.0,3,2096,10,2,78,2,3,10,3,1,1,2065,2,1,2396,2,745000
1,1970.0,1,821,5,3,0,2,3,5,2,3,1,0,2,3,1120,1,120000
1,1963.0,1,1159,5,3,263,2,3,5,3,3,1,0,2,3,1572,2,186700
1,1965.0,1,392,7,3,0,2,3,5,1,3,1,272,2,3,784,0,104900
2,1920.0,2,440,7,3,74,2,1,3,2,3,2,685,2,4,978,0,95000
1,1994.0,2,1456,5,2,114,2,3,8,3,2,1,0,2,2,1624,1,262000
1,2002.0,2,0,7,2,68,2,3,7,2,2,1,829,2,2,831,0,195000
1,1999.0,2,0,7,3,60,2,3,7,2,2,1,776,2,3,994,1,189000
4,1975.0,1,1159,7,3,0,2,3,4,4,3,1,0,2,3,1249,1,168000
1,1999.0,2,0,5,2,0,2,3,8,2,2,1,677,2,2,776,0,174000
1,1925.0,1,0,6,3,0,2,3,5,1,2,1,630,2,3,702,0,125000
1,1999.0,2,883,5,3,304,2,3,6,2,3,1,0,2,1,1224,0,165000
1,1969.0,1,371,7,3,36,2,3,6,1,3,1,689,2,3,663,0,158000
1,2005.0,2,0,8,3,24,2,3,6,2,2,1,728,2,2,728,0,176000
1,2006.0,2,0,9,2,17,2,3,7,3,2,1,984,2,2,879,1,219210
2,1916.0,1,0,7,3,0,2,3,7,1,3,1,875,2,3,815,1,144000
1,2001.0,2,0,6,2,0,2,3,7,2,2,1,0,2,2,1212,0,178000
1,1974.0,1,547,6,3,82,2,3,4,2,3,1,0,2,3,1051,1,148000
1,1972.0,1,0,5,3,0,2,3,4,1,3,1,0,2,3,864,0,116050
1,1998.0,2,0,6,3,36,2,3,7,2,2,1,913,2,2,866,0,197900
1,1960.0,1,0,5,3,0,2,3,5,1,3,1,464,2,3,884,1,117000
1,2000.0,2,0,6,2,234,2,3,7,2,2,1,0,2,2,1630,1,213000
1,1975.0,1,788,6,3,88,2,3,5,2,3,1,0,2,2,1056,0,153500
1,1990.0,2,485,7,2,70,2,3,7,3,2,1,0,2,2,2158,1,271900
1,1966.0,1,1056,5,3,42,2,3,4,1,3,1,0,2,3,1056,0,107000
1,2003.0,2,340,7,2,23,2,3,6,2,2,1,0,2,2,1682,0,200000
1,1980.0,1,504,6,3,0,2,3,5,2,3,1,0,2,3,931,0,140000
1,2006.0,2,1220,8,2,50,2,3,8,2,2,1,0,2,1,1660,1,290000
1,1992.0,2,0,8,2,104,2,3,6,2,2,1,790,2,2,1055,1,189000
2,1988.0,2,427,8,2,12,2,3,8,2,3,1,672,2,2,559,0,164000
1,1941.0,1,344,4,3,113,2,3,4,1,3,1,0,2,3,672,0,113000
1,1965.0,0,648,3,3,0,2,3,4,1,3,1,0,2,3,648,0,145000
1,1962.0,1,784,6,3,72,2,3,5,1,3,1,0,2,3,925,0,134500
1,1966.0,1,180,5,3,0,2,3,5,1,3,1,0,2,3,894,0,125000
1,1978.0,2,0,8,3,0,2,3,6,2,3,2,584,2,3,0,0,112000
1,2009.0,2,936,6,2,112,2,3,8,2,2,1,0,2,2,1300,0,229456
1,2005.0,1,0,3,3,0,2,3,4,0,3,1,240,1,3,0,0,80500
1,2005.0,1,0,7,3,0,2,3,6,0,3,1,546,2,3,672,0,91500
1,1964.0,1,312,5,3,0,2,3,5,1,3,1,0,2,3,912,0,115000
1,1968.0,1,250,5,3,63,2,3,5,1,3,1,0,2,3,952,1,134000
1,1949.0,2,196,7,3,0,2,3,6,1,3,1,678,2,3,1040,1,143000
1,1951.0,2,756,7,3,30,2,3,5,2,3,1,0,1,3,2136,0,137900
1,2004.0,2,724,8,2,75,2,3,7,2,2,1,702,2,2,788,1,184000
1,1958.0,1,507,6,3,0,2,3,6,1,3,1,0,2,3,588,0,145000
1,2007.0,2,0,9,2,18,2,3,6,3,2,1,1039,2,2,894,1,214000
1,1992.0,1,595,5,3,240,2,3,5,2,2,1,0,2,3,912,0,147000
1,2008.0,1,1540,7,1,72,2,3,9,3,1,1,0,2,1,1702,1,367294
1,1960.0,2,666,7,3,0,2,3,5,1,3,1,0,2,3,1075,0,127000
1,1977.0,2,498,12,3,24,2,9,5,2,3,2,1259,2,2,1361,1,190000
1,1962.0,1,803,6,3,18,2,3,5,2,3,1,0,2,3,1106,0,132500
1,1962.0,2,0,6,3,0,2,3,4,2,3,2,0,2,3,0,0,101800
1,1959.0,1,1000,6,3,0,2,3,5,2,3,1,0,2,3,1188,0,142000
2,2005.0,1,0,7,3,192,2,3,5,0,3,1,940,1,3,940,0,130000
1,1914.0,1,0,9,3,40,2,3,5,1,3,1,892,2,2,747,0,138887
1,2003.0,2,0,6,2,27,2,3,7,2,2,1,862,2,2,764,0,175500
1,2004.0,2,0,8,2,48,2,3,7,2,2,1,1101,2,2,847,1,195000
1,2005.0,1,0,6,2,0,2,3,6,2,3,1,0,2,2,1141,0,142500
3,2006.0,2,428,6,2,33,2,3,8,2,1,1,0,2,2,1476,1,265900
1,2003.0,2,550,8,2,63,2,3,7,2,2,1,884,2,2,884,0,224900
1,2007.0,2,0,7,2,56,2,3,7,3,2,1,0,2,2,1689,0,248328
1,1974.0,2,885,6,3,120,2,3,7,2,2,1,0,2,2,1053,2,170000
1,2006.0,2,1386,7,1,229,2,3,10,3,1,1,0,2,1,2076,1,465000
3,1931.0,1,0,7,3,0,2,3,8,2,2,1,725,2,2,792,2,230000
1,1984.0,3,0,7,3,112,2,3,6,2,3,1,728,2,2,585,1,178000
1,2005.0,2,0,6,2,45,2,3,7,2,2,1,797,2,2,756,0,186500
1,1976.0,1,539,6,3,0,2,3,6,3,3,1,0,2,3,1012,0,169900
1,1950.0,1,319,8,3,0,5,3,6,2,3,1,924,1,2,735,1,129500
1,1950.0,1,534,6,3,80,2,3,5,1,3,1,0,2,3,876,0,119000
1,1968.0,2,1065,8,2,0,2,3,7,2,1,1,0,2,3,2110,2,244000
1,2003.0,2,0,6,2,36,2,3,7,2,2,1,0,2,2,1405,1,171750
1,1968.0,1,510,5,3,0,2,3,5,1,3,1,0,2,3,864,0,130000
1,1974.0,2,125,9,2,47,2,3,7,2,2,1,651,2,3,1192,2,294000
1,2003.0,2,0,7,2,128,2,3,7,2,2,1,896,2,2,746,1,165400
1,1978.0,1,425,6,3,0,2,3,6,1,3,1,408,2,3,884,1,127500
1,1994.0,2,1314,7,2,36,2,3,8,2,2,1,0,2,2,1986,1,301500
1,2005.0,1,0,4,3,96,2,3,5,0,3,1,0,2,4,864,0,99900
1,2005.0,2,655,5,2,0,2,3,7,2,2,1,0,2,2,856,0,190000
1,1969.0,1,602,6,3,0,2,3,6,2,3,1,0,2,2,1054,0,151000
1,1999.0,2,0,7,3,103,2,3,6,2,3,1,783,2,2,841,1,181000
1,1956.0,1,504,5,3,0,2,3,5,1,3,1,0,2,3,1050,0,128900
1,1957.0,1,0,8,3,0,2,3,4,1,3,1,684,2,3,1104,2,161500
1,1940.0,1,0,8,3,0,2,3,6,2,3,1,764,2,3,764,1,180500
1,1998.0,2,266,5,2,68,2,3,6,2,2,1,0,2,2,1405,0,181000
1,1999.0,2,450,6,2,34,2,3,7,2,2,1,739,2,2,691,0,183900
2,1960.0,1,0,9,4,0,2,3,7,1,3,2,925,1,3,925,1,122000
3,2009.0,2,0,10,1,76,2,3,9,3,1,1,0,2,1,2002,1,378500
1,1982.0,3,192,11,3,12,2,3,8,3,2,1,1479,2,3,728,2,381000
1,1958.0,1,460,7,3,0,3,3,5,1,3,1,650,2,3,874,0,144000
4,1979.0,0,1258,4,2,0,2,3,7,2,2,1,192,2,2,1332,1,260000
1,1968.0,2,0,7,3,0,2,3,6,2,2,1,0,2,3,1489,1,185750
1,1965.0,1,560,5,3,0,2,3,5,1,3,1,0,2,3,935,0,137000
1,1959.0,1,719,5,3,0,2,3,6,1,1,1,0,2,3,1019,1,177000
1,1985.0,2,0,8,3,0,2,3,5,2,3,1,589,2,3,661,1,139000
1,1948.0,2,220,10,3,0,2,3,5,2,3,2,992,2,3,928,0,137000
1,1972.0,1,593,6,3,116,2,3,6,2,3,1,660,2,3,723,1,162000
1,1967.0,1,528,7,3,0,2,3,6,2,3,1,0,2,2,1680,1,197900
1,2002.0,2,804,7,2,211,2,3,8,2,2,1,903,2,2,1128,1,237000
1,1980.0,1,0,6,3,0,2,3,4,2,3,1,430,2,3,698,0,68400
1,2002.0,2,788,6,2,72,2,3,7,2,2,1,0,2,2,1573,0,227000
1,1990.0,2,1053,6,3,58,2,3,7,2,3,1,0,2,2,1309,1,180000
1,1977.0,2,532,5,3,0,2,3,5,2,2,1,0,2,2,1040,0,150500
4,2005.0,2,0,8,3,0,2,3,6,0,3,2,912,2,3,912,0,139000
1,1969.0,2,0,10,3,0,2,3,6,1,2,1,748,2,3,804,1,169000
1,1939.0,1,0,6,3,0,2,3,6,1,3,1,587,2,3,780,1,132500
1,1963.0,1,569,6,3,26,2,3,6,2,3,1,0,2,3,1328,2,143000
4,1964.0,2,812,7,3,198,2,3,5,2,3,1,0,2,3,1624,0,190000
1,2000.0,2,1158,5,2,59,2,3,8,2,1,1,0,2,2,1501,1,278000
1,2006.0,2,0,8,2,74,2,3,8,3,1,1,850,2,2,1085,1,281000
1,1964.0,1,1014,6,3,0,2,3,5,2,3,1,0,2,3,1152,1,180500
1,1972.0,2,231,6,3,0,2,3,5,1,3,1,672,2,3,630,0,119500
1,1985.0,2,0,11,3,287,2,3,5,1,3,2,994,1,3,994,0,107500
